,filepaths,pipelines,groups,contrast
54,/nfs/nas-empenn/data/share/users/egermani/hcp_many_pipelines_preprocess/normalized/group-101_right-hand_fsl-8-0-0_con.nii,fsl-8-0-0,101,right-hand
55,/nfs/nas-empenn/data/share/users/egermani/hcp_many_pipelines_preprocess/normalized/group-101_right-hand_fsl-8-0-1_con.nii,fsl-8-0-1,101,right-hand
56,/nfs/nas-empenn/data/share/users/egermani/hcp_many_pipelines_preprocess/normalized/group-101_right-hand_fsl-8-24-0_con.nii,fsl-8-24-0,101,right-hand
57,/nfs/nas-empenn/data/share/users/egermani/hcp_many_pipelines_preprocess/normalized/group-101_right-hand_fsl-8-24-1_con.nii,fsl-8-24-1,101,right-hand
58,/nfs/nas-empenn/data/share/users/egermani/hcp_many_pipelines_preprocess/normalized/group-101_right-hand_fsl-8-6-0_con.nii,fsl-8-6-0,101,right-hand
59,/nfs/nas-empenn/data/share/users/egermani/hcp_many_pipelines_preprocess/normalized/group-101_right-hand_fsl-8-6-1_con.nii,fsl-8-6-1,101,right-hand
60,/nfs/nas-empenn/data/share/users/egermani/hcp_many_pipelines_preprocess/normalized/group-101_right-hand_spm-5-0-0_con.nii,spm-5-0-0,101,right-hand
61,/nfs/nas-empenn/data/share/users/egermani/hcp_many_pipelines_preprocess/normalized/group-101_right-hand_spm-5-0-1_con.nii,spm-5-0-1,101,right-hand
62,/nfs/nas-empenn/data/share/users/egermani/hcp_many_pipelines_preprocess/normalized/group-101_right-hand_spm-5-24-0_con.nii,spm-5-24-0,101,right-hand
63,/nfs/nas-empenn/data/share/users/egermani/hcp_many_pipelines_preprocess/normalized/group-101_right-hand_spm-5-24-1_con.nii,spm-5-24-1,101,right-hand
64,/nfs/nas-empenn/data/share/users/egermani/hcp_many_pipelines_preprocess/normalized/group-101_right-hand_spm-5-6-0_con.nii,spm-5-6-0,101,right-hand
65,/nfs/nas-empenn/data/share/users/egermani/hcp_many_pipelines_preprocess/normalized/group-101_right-hand_spm-5-6-1_con.nii,spm-5-6-1,101,right-hand
66,/nfs/nas-empenn/data/share/users/egermani/hcp_many_pipelines_preprocess/normalized/group-101_right-hand_spm-8-0-0_con.nii,spm-8-0-0,101,right-hand
67,/nfs/nas-empenn/data/share/users/egermani/hcp_many_pipelines_preprocess/normalized/group-101_right-hand_spm-8-0-1_con.nii,spm-8-0-1,101,right-hand
68,/nfs/nas-empenn/data/share/users/egermani/hcp_many_pipelines_preprocess/normalized/group-101_right-hand_spm-8-24-0_con.nii,spm-8-24-0,101,right-hand
69,/nfs/nas-empenn/data/share/users/egermani/hcp_many_pipelines_preprocess/normalized/group-101_right-hand_spm-8-24-1_con.nii,spm-8-24-1,101,right-hand
70,/nfs/nas-empenn/data/share/users/egermani/hcp_many_pipelines_preprocess/normalized/group-101_right-hand_spm-8-6-0_con.nii,spm-8-6-0,101,right-hand
71,/nfs/nas-empenn/data/share/users/egermani/hcp_many_pipelines_preprocess/normalized/group-101_right-hand_spm-8-6-1_con.nii,spm-8-6-1,101,right-hand
72,/nfs/nas-empenn/data/share/users/egermani/hcp_many_pipelines_preprocess/normalized/group-102_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,102,right-hand
73,/nfs/nas-empenn/data/share/users/egermani/hcp_many_pipelines_preprocess/normalized/group-102_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,102,right-hand
74,/nfs/nas-empenn/data/share/users/egermani/hcp_many_pipelines_preprocess/normalized/group-102_right-hand_fsl-5-24-0_con.nii,fsl-5-24-0,102,right-hand
75,/nfs/nas-empenn/data/share/users/egermani/hcp_many_pipelines_preprocess/normalized/group-102_right-hand_fsl-5-24-1_con.nii,fsl-5-24-1,102,right-hand
76,/nfs/nas-empenn/data/share/users/egermani/hcp_many_pipelines_preprocess/normalized/group-102_right-hand_fsl-5-6-0_con.nii,fsl-5-6-0,102,right-hand
77,/nfs/nas-empenn/data/share/users/egermani/hcp_many_pipelines_preprocess/normalized/group-102_right-hand_fsl-5-6-1_con.nii,fsl-5-6-1,102,right-hand
78,/nfs/nas-empenn/data/share/users/egermani/hcp_many_pipelines_preprocess/normalized/group-102_right-hand_fsl-8-0-0_con.nii,fsl-8-0-0,102,right-hand
79,/nfs/nas-empenn/data/share/users/egermani/hcp_many_pipelines_preprocess/normalized/group-102_right-hand_fsl-8-0-1_con.nii,fsl-8-0-1,102,right-hand
80,/nfs/nas-empenn/data/share/users/egermani/hcp_many_pipelines_preprocess/normalized/group-102_right-hand_fsl-8-24-0_con.nii,fsl-8-24-0,102,right-hand
81,/nfs/nas-empenn/data/share/users/egermani/hcp_many_pipelines_preprocess/normalized/group-102_right-hand_fsl-8-24-1_con.nii,fsl-8-24-1,102,right-hand
82,/nfs/nas-empenn/data/share/users/egermani/hcp_many_pipelines_preprocess/normalized/group-102_right-hand_fsl-8-6-0_con.nii,fsl-8-6-0,102,right-hand
83,/nfs/nas-empenn/data/share/users/egermani/hcp_many_pipelines_preprocess/normalized/group-102_right-hand_fsl-8-6-1_con.nii,fsl-8-6-1,102,right-hand
84,/nfs/nas-empenn/data/share/users/egermani/hcp_many_pipelines_preprocess/normalized/group-102_right-hand_spm-5-0-0_con.nii,spm-5-0-0,102,right-hand
85,/nfs/nas-empenn/data/share/users/egermani/hcp_many_pipelines_preprocess/normalized/group-102_right-hand_spm-5-0-1_con.nii,spm-5-0-1,102,right-hand
86,/nfs/nas-empenn/data/share/users/egermani/hcp_many_pipelines_preprocess/normalized/group-102_right-hand_spm-5-24-0_con.nii,spm-5-24-0,102,right-hand
87,/nfs/nas-empenn/data/share/users/egermani/hcp_many_pipelines_preprocess/normalized/group-102_right-hand_spm-5-24-1_con.nii,spm-5-24-1,102,right-hand
88,/nfs/nas-empenn/data/share/users/egermani/hcp_many_pipelines_preprocess/normalized/group-102_right-hand_spm-5-6-0_con.nii,spm-5-6-0,102,right-hand
89,/nfs/nas-empenn/data/share/users/egermani/hcp_many_pipelines_preprocess/normalized/group-102_right-hand_spm-5-6-1_con.nii,spm-5-6-1,102,right-hand
90,/nfs/nas-empenn/data/share/users/egermani/hcp_many_pipelines_preprocess/normalized/group-102_right-hand_spm-8-0-0_con.nii,spm-8-0-0,102,right-hand
91,/nfs/nas-empenn/data/share/users/egermani/hcp_many_pipelines_preprocess/normalized/group-102_right-hand_spm-8-0-1_con.nii,spm-8-0-1,102,right-hand
92,/nfs/nas-empenn/data/share/users/egermani/hcp_many_pipelines_preprocess/normalized/group-102_right-hand_spm-8-24-0_con.nii,spm-8-24-0,102,right-hand
93,/nfs/nas-empenn/data/share/users/egermani/hcp_many_pipelines_preprocess/normalized/group-102_right-hand_spm-8-24-1_con.nii,spm-8-24-1,102,right-hand
94,/nfs/nas-empenn/data/share/users/egermani/hcp_many_pipelines_preprocess/normalized/group-102_right-hand_spm-8-6-0_con.nii,spm-8-6-0,102,right-hand
95,/nfs/nas-empenn/data/share/users/egermani/hcp_many_pipelines_preprocess/normalized/group-102_right-hand_spm-8-6-1_con.nii,spm-8-6-1,102,right-hand
96,/nfs/nas-empenn/data/share/users/egermani/hcp_many_pipelines_preprocess/normalized/group-103_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,103,right-hand
97,/nfs/nas-empenn/data/share/users/egermani/hcp_many_pipelines_preprocess/normalized/group-103_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,103,right-hand
98,/nfs/nas-empenn/data/share/users/egermani/hcp_many_pipelines_preprocess/normalized/group-103_right-hand_fsl-5-24-0_con.nii,fsl-5-24-0,103,right-hand
99,/nfs/nas-empenn/data/share/users/egermani/hcp_many_pipelines_preprocess/normalized/group-103_right-hand_fsl-5-24-1_con.nii,fsl-5-24-1,103,right-hand
100,/nfs/nas-empenn/data/share/users/egermani/hcp_many_pipelines_preprocess/normalized/group-103_right-hand_fsl-5-6-0_con.nii,fsl-5-6-0,103,right-hand
101,/nfs/nas-empenn/data/share/users/egermani/hcp_many_pipelines_preprocess/normalized/group-103_right-hand_fsl-5-6-1_con.nii,fsl-5-6-1,103,right-hand
102,/nfs/nas-empenn/data/share/users/egermani/hcp_many_pipelines_preprocess/normalized/group-103_right-hand_fsl-8-0-0_con.nii,fsl-8-0-0,103,right-hand
103,/nfs/nas-empenn/data/share/users/egermani/hcp_many_pipelines_preprocess/normalized/group-103_right-hand_fsl-8-0-1_con.nii,fsl-8-0-1,103,right-hand
104,/nfs/nas-empenn/data/share/users/egermani/hcp_many_pipelines_preprocess/normalized/group-103_right-hand_fsl-8-24-0_con.nii,fsl-8-24-0,103,right-hand
105,/nfs/nas-empenn/data/share/users/egermani/hcp_many_pipelines_preprocess/normalized/group-103_right-hand_fsl-8-24-1_con.nii,fsl-8-24-1,103,right-hand
106,/nfs/nas-empenn/data/share/users/egermani/hcp_many_pipelines_preprocess/normalized/group-103_right-hand_fsl-8-6-0_con.nii,fsl-8-6-0,103,right-hand
107,/nfs/nas-empenn/data/share/users/egermani/hcp_many_pipelines_preprocess/normalized/group-103_right-hand_fsl-8-6-1_con.nii,fsl-8-6-1,103,right-hand
108,/nfs/nas-empenn/data/share/users/egermani/hcp_many_pipelines_preprocess/normalized/group-103_right-hand_spm-5-0-0_con.nii,spm-5-0-0,103,right-hand
109,/nfs/nas-empenn/data/share/users/egermani/hcp_many_pipelines_preprocess/normalized/group-103_right-hand_spm-5-0-1_con.nii,spm-5-0-1,103,right-hand
110,/nfs/nas-empenn/data/share/users/egermani/hcp_many_pipelines_preprocess/normalized/group-103_right-hand_spm-5-24-0_con.nii,spm-5-24-0,103,right-hand
111,/nfs/nas-empenn/data/share/users/egermani/hcp_many_pipelines_preprocess/normalized/group-103_right-hand_spm-5-24-1_con.nii,spm-5-24-1,103,right-hand
112,/nfs/nas-empenn/data/share/users/egermani/hcp_many_pipelines_preprocess/normalized/group-103_right-hand_spm-5-6-0_con.nii,spm-5-6-0,103,right-hand
113,/nfs/nas-empenn/data/share/users/egermani/hcp_many_pipelines_preprocess/normalized/group-103_right-hand_spm-5-6-1_con.nii,spm-5-6-1,103,right-hand
114,/nfs/nas-empenn/data/share/users/egermani/hcp_many_pipelines_preprocess/normalized/group-103_right-hand_spm-8-0-0_con.nii,spm-8-0-0,103,right-hand
115,/nfs/nas-empenn/data/share/users/egermani/hcp_many_pipelines_preprocess/normalized/group-103_right-hand_spm-8-0-1_con.nii,spm-8-0-1,103,right-hand
116,/nfs/nas-empenn/data/share/users/egermani/hcp_many_pipelines_preprocess/normalized/group-103_right-hand_spm-8-24-0_con.nii,spm-8-24-0,103,right-hand
117,/nfs/nas-empenn/data/share/users/egermani/hcp_many_pipelines_preprocess/normalized/group-103_right-hand_spm-8-24-1_con.nii,spm-8-24-1,103,right-hand
118,/nfs/nas-empenn/data/share/users/egermani/hcp_many_pipelines_preprocess/normalized/group-103_right-hand_spm-8-6-0_con.nii,spm-8-6-0,103,right-hand
119,/nfs/nas-empenn/data/share/users/egermani/hcp_many_pipelines_preprocess/normalized/group-103_right-hand_spm-8-6-1_con.nii,spm-8-6-1,103,right-hand
120,/nfs/nas-empenn/data/share/users/egermani/hcp_many_pipelines_preprocess/normalized/group-104_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,104,right-hand
121,/nfs/nas-empenn/data/share/users/egermani/hcp_many_pipelines_preprocess/normalized/group-104_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,104,right-hand
122,/nfs/nas-empenn/data/share/users/egermani/hcp_many_pipelines_preprocess/normalized/group-104_right-hand_fsl-5-24-0_con.nii,fsl-5-24-0,104,right-hand
123,/nfs/nas-empenn/data/share/users/egermani/hcp_many_pipelines_preprocess/normalized/group-104_right-hand_fsl-5-24-1_con.nii,fsl-5-24-1,104,right-hand
124,/nfs/nas-empenn/data/share/users/egermani/hcp_many_pipelines_preprocess/normalized/group-104_right-hand_fsl-5-6-0_con.nii,fsl-5-6-0,104,right-hand
125,/nfs/nas-empenn/data/share/users/egermani/hcp_many_pipelines_preprocess/normalized/group-104_right-hand_fsl-5-6-1_con.nii,fsl-5-6-1,104,right-hand
126,/nfs/nas-empenn/data/share/users/egermani/hcp_many_pipelines_preprocess/normalized/group-104_right-hand_fsl-8-0-0_con.nii,fsl-8-0-0,104,right-hand
127,/nfs/nas-empenn/data/share/users/egermani/hcp_many_pipelines_preprocess/normalized/group-104_right-hand_fsl-8-0-1_con.nii,fsl-8-0-1,104,right-hand
128,/nfs/nas-empenn/data/share/users/egermani/hcp_many_pipelines_preprocess/normalized/group-104_right-hand_fsl-8-24-0_con.nii,fsl-8-24-0,104,right-hand
129,/nfs/nas-empenn/data/share/users/egermani/hcp_many_pipelines_preprocess/normalized/group-104_right-hand_fsl-8-24-1_con.nii,fsl-8-24-1,104,right-hand
130,/nfs/nas-empenn/data/share/users/egermani/hcp_many_pipelines_preprocess/normalized/group-104_right-hand_fsl-8-6-0_con.nii,fsl-8-6-0,104,right-hand
131,/nfs/nas-empenn/data/share/users/egermani/hcp_many_pipelines_preprocess/normalized/group-104_right-hand_fsl-8-6-1_con.nii,fsl-8-6-1,104,right-hand
132,/nfs/nas-empenn/data/share/users/egermani/hcp_many_pipelines_preprocess/normalized/group-104_right-hand_spm-5-0-0_con.nii,spm-5-0-0,104,right-hand
133,/nfs/nas-empenn/data/share/users/egermani/hcp_many_pipelines_preprocess/normalized/group-104_right-hand_spm-5-0-1_con.nii,spm-5-0-1,104,right-hand
134,/nfs/nas-empenn/data/share/users/egermani/hcp_many_pipelines_preprocess/normalized/group-104_right-hand_spm-5-24-0_con.nii,spm-5-24-0,104,right-hand
135,/nfs/nas-empenn/data/share/users/egermani/hcp_many_pipelines_preprocess/normalized/group-104_right-hand_spm-5-24-1_con.nii,spm-5-24-1,104,right-hand
136,/nfs/nas-empenn/data/share/users/egermani/hcp_many_pipelines_preprocess/normalized/group-104_right-hand_spm-5-6-0_con.nii,spm-5-6-0,104,right-hand
137,/nfs/nas-empenn/data/share/users/egermani/hcp_many_pipelines_preprocess/normalized/group-104_right-hand_spm-5-6-1_con.nii,spm-5-6-1,104,right-hand
138,/nfs/nas-empenn/data/share/users/egermani/hcp_many_pipelines_preprocess/normalized/group-104_right-hand_spm-8-0-0_con.nii,spm-8-0-0,104,right-hand
139,/nfs/nas-empenn/data/share/users/egermani/hcp_many_pipelines_preprocess/normalized/group-104_right-hand_spm-8-0-1_con.nii,spm-8-0-1,104,right-hand
140,/nfs/nas-empenn/data/share/users/egermani/hcp_many_pipelines_preprocess/normalized/group-104_right-hand_spm-8-24-0_con.nii,spm-8-24-0,104,right-hand
141,/nfs/nas-empenn/data/share/users/egermani/hcp_many_pipelines_preprocess/normalized/group-104_right-hand_spm-8-24-1_con.nii,spm-8-24-1,104,right-hand
142,/nfs/nas-empenn/data/share/users/egermani/hcp_many_pipelines_preprocess/normalized/group-104_right-hand_spm-8-6-0_con.nii,spm-8-6-0,104,right-hand
143,/nfs/nas-empenn/data/share/users/egermani/hcp_many_pipelines_preprocess/normalized/group-104_right-hand_spm-8-6-1_con.nii,spm-8-6-1,104,right-hand
144,/nfs/nas-empenn/data/share/users/egermani/hcp_many_pipelines_preprocess/normalized/group-105_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,105,right-hand
145,/nfs/nas-empenn/data/share/users/egermani/hcp_many_pipelines_preprocess/normalized/group-105_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,105,right-hand
146,/nfs/nas-empenn/data/share/users/egermani/hcp_many_pipelines_preprocess/normalized/group-105_right-hand_fsl-5-24-0_con.nii,fsl-5-24-0,105,right-hand
147,/nfs/nas-empenn/data/share/users/egermani/hcp_many_pipelines_preprocess/normalized/group-105_right-hand_fsl-5-24-1_con.nii,fsl-5-24-1,105,right-hand
148,/nfs/nas-empenn/data/share/users/egermani/hcp_many_pipelines_preprocess/normalized/group-105_right-hand_fsl-5-6-0_con.nii,fsl-5-6-0,105,right-hand
149,/nfs/nas-empenn/data/share/users/egermani/hcp_many_pipelines_preprocess/normalized/group-105_right-hand_fsl-5-6-1_con.nii,fsl-5-6-1,105,right-hand
150,/nfs/nas-empenn/data/share/users/egermani/hcp_many_pipelines_preprocess/normalized/group-105_right-hand_fsl-8-0-0_con.nii,fsl-8-0-0,105,right-hand
151,/nfs/nas-empenn/data/share/users/egermani/hcp_many_pipelines_preprocess/normalized/group-105_right-hand_fsl-8-0-1_con.nii,fsl-8-0-1,105,right-hand
152,/nfs/nas-empenn/data/share/users/egermani/hcp_many_pipelines_preprocess/normalized/group-105_right-hand_fsl-8-24-0_con.nii,fsl-8-24-0,105,right-hand
153,/nfs/nas-empenn/data/share/users/egermani/hcp_many_pipelines_preprocess/normalized/group-105_right-hand_fsl-8-24-1_con.nii,fsl-8-24-1,105,right-hand
154,/nfs/nas-empenn/data/share/users/egermani/hcp_many_pipelines_preprocess/normalized/group-105_right-hand_fsl-8-6-0_con.nii,fsl-8-6-0,105,right-hand
155,/nfs/nas-empenn/data/share/users/egermani/hcp_many_pipelines_preprocess/normalized/group-105_right-hand_fsl-8-6-1_con.nii,fsl-8-6-1,105,right-hand
156,/nfs/nas-empenn/data/share/users/egermani/hcp_many_pipelines_preprocess/normalized/group-105_right-hand_spm-5-0-0_con.nii,spm-5-0-0,105,right-hand
157,/nfs/nas-empenn/data/share/users/egermani/hcp_many_pipelines_preprocess/normalized/group-105_right-hand_spm-5-0-1_con.nii,spm-5-0-1,105,right-hand
158,/nfs/nas-empenn/data/share/users/egermani/hcp_many_pipelines_preprocess/normalized/group-105_right-hand_spm-5-24-0_con.nii,spm-5-24-0,105,right-hand
159,/nfs/nas-empenn/data/share/users/egermani/hcp_many_pipelines_preprocess/normalized/group-105_right-hand_spm-5-24-1_con.nii,spm-5-24-1,105,right-hand
160,/nfs/nas-empenn/data/share/users/egermani/hcp_many_pipelines_preprocess/normalized/group-105_right-hand_spm-5-6-0_con.nii,spm-5-6-0,105,right-hand
161,/nfs/nas-empenn/data/share/users/egermani/hcp_many_pipelines_preprocess/normalized/group-105_right-hand_spm-5-6-1_con.nii,spm-5-6-1,105,right-hand
162,/nfs/nas-empenn/data/share/users/egermani/hcp_many_pipelines_preprocess/normalized/group-105_right-hand_spm-8-0-0_con.nii,spm-8-0-0,105,right-hand
163,/nfs/nas-empenn/data/share/users/egermani/hcp_many_pipelines_preprocess/normalized/group-105_right-hand_spm-8-0-1_con.nii,spm-8-0-1,105,right-hand
164,/nfs/nas-empenn/data/share/users/egermani/hcp_many_pipelines_preprocess/normalized/group-105_right-hand_spm-8-24-0_con.nii,spm-8-24-0,105,right-hand
